what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1337874345836
java.runtime.version,sysinfo,,,"1.7.0_04-b20",1337874345836
java.specification.name,sysinfo,,,"Java Platform API Specification",1337874345836
java.specification.vendor,sysinfo,,,"Oracle Corporation",1337874345836
java.specification.version,sysinfo,,,"1.7",1337874345836
java.vendor,sysinfo,,,"Oracle Corporation",1337874345836
java.version,sysinfo,,,"1.7.0_04",1337874345836
java.vm.info,sysinfo,,,"mixed mode",1337874345836
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1337874345836
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1337874345836
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1337874345836
java.vm.specification.version,sysinfo,,,"1.7",1337874345836
java.vm.vendor,sysinfo,,,"Oracle Corporation",1337874345836
java.vm.version,sysinfo,,,"23.0-b21",1337874345836
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337874347183
opened,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1337874351179
opened,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser",1337874351243
activated,perspective,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.RepositoryPerspective",1337874351263
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser",1337874351283
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1337874353800
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1337874353981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337874361065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337874364132
opened,view,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1337874364353
opened,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1337874364441
activated,perspective,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.svnPerspective",1337874364451
activated,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1337874364456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1337874364459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1337874364459
activated,view,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1337874365944
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1337874368026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337874372425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337874374892
error,log,,,"SVN: '0x00400107: Get Repository Resource Revision' operation finished with error",1337874376847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337874376991
error,log,,,"SVN: '0x00400107: Get Repository Resource Revision' operation finished with error",1337874377420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337874378699
activated,perspective,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.RepositoryPerspective",1337874378725
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser",1337874378729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1337874378730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1337874378730
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1337874381517
activated,perspective,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.svnPerspective",1337874389908
activated,view,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1337874389913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337874391613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337874394019
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1337874394239
